parado,gedad,nforma3,prov
0,55 o más,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
1,55 o más,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,55 o más,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
1,De 35 a 54,Est primarios o menos,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
1,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,55 o más,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
1,De 35 a 54,Est. Universitarios,Pontevedra
1,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
1,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,55 o más,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,55 o más,Est. Universitarios,Pontevedra
0,55 o más,Est. Universitarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est primarios o menos,Pontevedra
1,De 35 a 54,Est. Universitarios,Pontevedra
1,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est primarios o menos,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
1,De 16 a 34,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
1,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
1,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
1,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est primarios o menos,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est primarios o menos,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
1,De 16 a 34,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est primarios o menos,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
1,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
1,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est primarios o menos,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est primarios o menos,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est primarios o menos,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est. Universitarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 16 a 34,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,55 o más,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 16 a 34,Est primarios o menos,Pontevedra
0,55 o más,Est primarios o menos,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est primarios o menos,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est primarios o menos,Pontevedra
0,55 o más,Est primarios o menos,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,55 o más,Est. Universitarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,55 o más,Est primarios o menos,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
1,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est primarios o menos,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est primarios o menos,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 16 a 34,Est primarios o menos,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
1,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Universitarios,Pontevedra
0,55 o más,Est primarios o menos,Pontevedra
0,55 o más,Est primarios o menos,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est primarios o menos,Pontevedra
0,De 35 a 54,Est primarios o menos,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est. Universitarios,Pontevedra
1,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
1,De 35 a 54,Est primarios o menos,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 16 a 34,Est. Universitarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 16 a 34,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
1,De 16 a 34,Est. Secundarios,Pontevedra
0,55 o más,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 16 a 34,Est primarios o menos,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
1,De 16 a 34,Est. Universitarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,55 o más,Est primarios o menos,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
1,De 35 a 54,Est primarios o menos,Pontevedra
0,De 35 a 54,Est primarios o menos,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Universitarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
1,De 35 a 54,Est. Universitarios,Pontevedra
1,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,55 o más,Est primarios o menos,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
0,De 16 a 34,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
1,De 16 a 34,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
0,De 35 a 54,Est. Secundarios,Pontevedra
1,De 35 a 54,Est. Universitarios,Pontevedra
0,De 35 a 54,Est. Universitarios,Pontevedra
0,55 o más,Est. Secundarios,Pontevedra
1,55 o más,Est. Secundarios,Pontevedra
1,De 16 a 34,Est. Universitarios,Pontevedra
